distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,useful_flops,logical_storage_bytes,modeled_load_instructions,report,kernel_role,kernel_name,block_size,grid_size,duration_ns,dram_read_bytes,dram_write_bytes,instructions,fp32_add_instructions,fp32_mul_instructions,fp32_fma_instructions,fp64_add_instructions,fp64_mul_instructions,fp64_fma_instructions,dram_percent_peak,sm_percent_peak,l1_hit_rate_percent,l2_hit_rate_percent,achieved_occupancy_percent,eligible_warps_per_scheduler,long_scoreboard_stall_percent,math_pipe_throttle_percent,mio_throttle_percent,registers_per_thread,shared_memory_bytes,duration_ms
normal_0_1,gemv,fp64_e11m52,64,fp64,scalar_single,1,1024,65536,1.34218e+08,5.37395e+08,1.34218e+08,fp64/fp64/gemv/fp64_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp64_e11m52, 3, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",159104.0,537422592.0,2464512.0,34324480.0,0.0,0.0,0.0,261120.0,0.0,67108864.0,73.69,31.92,43.4,5.66,95.27,0.44,nan,nan,nan,21.0,3072.0,0.159104
normal_0_1,gemv,fp64_e11m52,64,fp64,scalar_unrolled,2,1024,65536,1.34218e+08,5.37395e+08,1.34218e+08,fp64/fp64/gemv/fp64_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp64_e11m52, 3, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",135488.0,537420800.0,2467840.0,20742144.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,86.5,22.35,71.48,5.03,95.21,0.3,nan,nan,nan,25.0,3072.0,0.135488
normal_0_1,gemv,fp64_e11m52,64,fp64,vector_packet,2,1024,65536,1.34218e+08,5.37395e+08,6.71089e+07,fp64/fp64/gemv/fp64_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp64_e11m52, 3, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",134592.0,537454592.0,2453248.0,18644992.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,87.11,20.15,43.43,5.11,95.18,0.26,nan,nan,nan,21.0,3072.0,0.134592
normal_0_1,gemv,fp64_e11m52,64,fp64,scalar_unrolled,4,1024,65536,1.34218e+08,5.37395e+08,1.34218e+08,fp64/fp64/gemv/fp64_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp64_e11m52, 3, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",207168.0,537583616.0,2423296.0,14475264.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,56.65,12.12,81.69,23.3,92.94,0.14,nan,nan,nan,32.0,3072.0,0.207168
normal_0_1,gemv,fp64_e11m52,64,fp64,vector_packet,4,1024,65536,1.34218e+08,5.37395e+08,6.71089e+07,fp64/fp64/gemv/fp64_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp64_e11m52, 3, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",137472.0,537434624.0,2429440.0,12378112.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,85.31,13.05,71.23,8.13,96.58,0.18,nan,nan,nan,32.0,3072.0,0.13747199999999998
normal_0_1,gemv,fp64_e11m52,64,fp64,scalar_unrolled,8,1024,65536,1.34218e+08,5.37395e+08,1.34218e+08,fp64/fp64/gemv/fp64_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp64_e11m52, 3, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",396768.0,538984960.0,2734848.0,11395072.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,29.67,6.26,46.73,78.41,93.71,0.06,nan,nan,nan,30.0,3072.0,0.396768
normal_0_1,gemv,fp64_e11m52,64,fp64,vector_packet,8,1024,65536,1.34218e+08,5.37395e+08,6.71089e+07,fp64/fp64/gemv/fp64_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp64_e11m52, 3, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",252608.0,538098176.0,2423040.0,9297920.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,46.51,5.25,69.7,39.44,60.68,0.08,nan,nan,nan,42.0,3072.0,0.252608
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 0, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",471904.0,268468992.0,2428160.0,59142656.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47,22.3,0.0,12.11,49.69,0.22,nan,nan,nan,18.0,1536.0,0.471904
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3584.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.04,0.0,41.09,13.71,0.08,nan,nan,nan,16.0,3072.0,0.003584
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 0, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",252192.0,268442624.0,2449920.0,46585088.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34,32.81,50.0,11.56,50.1,0.34,nan,nan,nan,22.0,1536.0,0.25219199999999997
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3744.0,4608.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,34.15,11.55,0.09,nan,nan,nan,16.0,3072.0,0.003744
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 0, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",253344.0,268445184.0,2449408.0,50779392.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23,41.87,0.0,12.6,49.51,0.43,nan,nan,nan,22.0,1536.0,0.253344
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3808.0,4608.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,37.05,12.79,0.08,nan,nan,nan,16.0,3072.0,0.0038079999999999998
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 0, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",151552.0,268470528.0,2425600.0,35049168.0,0.0,0.0,0.0,0.0,0.0,0.0,38.84,39.66,75.0,1.03,48.85,0.53,nan,nan,nan,26.0,1536.0,0.151552
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",4000.0,4608.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,41.46,11.65,0.09,nan,nan,nan,16.0,3072.0,0.004
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 0, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",160928.0,268448512.0,2503168.0,41349072.0,0.0,0.0,0.0,0.0,0.0,0.0,36.58,59.89,0.0,1.1,46.61,0.82,nan,nan,nan,24.0,1536.0,0.160928
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3904.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,35.87,10.81,0.09,nan,nan,nan,16.0,3072.0,0.003904
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 0, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",111200.0,268452864.0,2678784.0,30364368.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94,44.65,87.49,0.94,48.56,0.63,nan,nan,nan,30.0,1536.0,0.1112
normal_0_1,dot,fp8_e4m3,8,fp16,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3904.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,41.22,10.82,0.09,nan,nan,nan,16.0,3072.0,0.003904
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 0, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",122816.0,268452352.0,2451968.0,34558672.0,0.0,0.0,0.0,0.0,0.0,0.0,47.94,69.36,0.0,1.24,40.38,1.18,nan,nan,nan,31.0,1536.0,0.122816
normal_0_1,dot,fp8_e4m3,8,fp16,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e4m3/fp16/dot/fp8_e4m3_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3712.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.04,0.0,47.62,10.61,0.08,nan,nan,nan,16.0,3072.0,0.003712
normal_0_1,gemv,fp8_e4m3,8,fp16,scalar_single,1,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e4m3/fp16/gemv/fp8_e4m3_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 0, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",122048.0,67180544.0,2425600.0,38586368.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39,44.82,43.54,28.28,96.33,0.75,nan,nan,nan,16.0,1536.0,0.12204799999999999
normal_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,2,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e4m3/fp16/gemv/fp8_e4m3_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 0, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",73088.0,67182336.0,2437376.0,26060800.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68,60.32,71.77,20.86,92.68,1.32,nan,nan,nan,18.0,1536.0,0.073088
normal_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,2,1024,65536,1.34218e+08,6.71744e+07,6.71089e+07,fp8_e4m3/fp16/gemv/fp8_e4m3_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 0, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",88896.0,67182592.0,2510592.0,28157952.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,61.91,43.17,20.94,78.51,1.82,nan,nan,nan,17.0,1536.0,0.088896
normal_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,4,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e4m3/fp16/gemv/fp8_e4m3_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 0, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",55520.0,67193088.0,2450944.0,19261440.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26,56.31,85.83,6.28,81.02,1.84,nan,nan,nan,23.0,1536.0,0.05552
normal_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,4,1024,65536,1.34218e+08,6.71744e+07,3.35544e+07,fp8_e4m3/fp16/gemv/fp8_e4m3_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 0, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",77728.0,67190272.0,2675968.0,22407168.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53,64.45,43.54,5.93,65.89,2.42,nan,nan,nan,20.0,1536.0,0.07772799999999999
normal_0_1,gemv,fp8_e4m3,8,fp16,scalar_unrolled,8,1024,65536,1.34218e+08,6.71744e+07,1.34218e+08,fp8_e4m3/fp16/gemv/fp8_e4m3_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 0, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",62176.0,67193088.0,2477568.0,15907840.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34,41.14,92.77,8.41,75.54,1.23,nan,nan,nan,32.0,1536.0,0.062175999999999995
normal_0_1,gemv,fp8_e4m3,8,fp16,vector_packet,8,1024,65536,1.34218e+08,6.71744e+07,1.67772e+07,fp8_e4m3/fp16/gemv/fp8_e4m3_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp8_e4m3, 0, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",57696.0,67187712.0,2445312.0,18529280.0,0.0,0.0,0.0,0.0,0.0,0.0,26.21,74.87,43.54,5.07,63.13,3.05,nan,nan,nan,29.0,1536.0,0.057696
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 2, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",474816.0,268443136.0,2442240.0,67514368.0,134640.0,0.0,134217728.0,0.0,0.0,0.0,12.4,22.13,0.0,12.26,50.88,0.24,nan,nan,nan,20.0,2048.0,0.47481599999999996
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_single,1,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3648.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,39.29,10.6,0.08,nan,nan,nan,16.0,3072.0,0.0036479999999999998
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 2, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",254976.0,268473344.0,2443264.0,52855424.0,269808.0,0.0,134217728.0,0.0,0.0,0.0,23.09,29.37,50.0,11.47,49.72,0.38,nan,nan,nan,22.0,2048.0,0.254976
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,2,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3680.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,37.49,11.66,0.09,nan,nan,nan,16.0,3072.0,0.0036799999999999997
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 2, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",253152.0,268472064.0,2427904.0,57049728.0,269808.0,0.0,134217728.0,0.0,0.0,0.0,23.25,36.99,0.0,11.54,50.46,0.45,nan,nan,nan,22.0,2048.0,0.253152
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,2,1,134217728,2.68435e+08,2.68435e+08,1.34218e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",4032.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,55.09,10.59,0.07,nan,nan,nan,16.0,3072.0,0.004032
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 2, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",149760.0,268471552.0,2441728.0,41333760.0,540144.0,0.0,134217728.0,0.0,0.0,0.0,39.29,39.77,75.0,0.9,48.82,0.6,nan,nan,nan,29.0,2048.0,0.14976
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,4,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3840.0,6144.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,37.26,13.92,0.08,nan,nan,nan,16.0,3072.0,0.0038399999999999997
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 2, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",156896.0,268449536.0,2684928.0,47625216.0,540144.0,0.0,134217728.0,0.0,0.0,0.0,37.55,53.73,0.0,1.1,47.3,0.85,nan,nan,nan,25.0,2048.0,0.15689599999999998
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,4,1,134217728,2.68435e+08,2.68435e+08,6.71089e+07,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3648.0,5632.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,51.47,11.06,0.09,nan,nan,nan,16.0,3072.0,0.0036479999999999998
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 2, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",115136.0,268452096.0,2419712.0,37697536.0,1080816.0,0.0,134217728.0,0.0,0.0,0.0,51.1,47.59,87.49,0.85,47.93,0.81,nan,nan,nan,32.0,2048.0,0.11513599999999999
normal_0_1,dot,fp8_e4m3,8,fp32,scalar_unrolled,8,1,134217728,2.68435e+08,2.68435e+08,2.68435e+08,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3968.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,34.08,10.68,0.09,nan,nan,nan,16.0,3072.0,0.003968
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp8_e4m3, 2, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",108384.0,268454400.0,2448640.0,40839040.0,1080816.0,0.0,134217728.0,0.0,0.0,0.0,54.32,67.85,0.0,0.99,43.98,1.27,nan,nan,nan,29.0,2048.0,0.108384
normal_0_1,dot,fp8_e4m3,8,fp32,vector_packet,8,1,134217728,2.68435e+08,2.68435e+08,3.35544e+07,fp8_e4m3/fp32/dot/fp8_e4m3_fp32_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<2>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3808.0,5888.0,0.0,735.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,34.07,13.16,0.07,nan,nan,nan,16.0,3072.0,0.0038079999999999998
