gpu,compute_capability,multiprocessors,cuda_runtime,cuda_driver,dataset,variant,storage_type,arithmetic_type,access_kind,n,algorithmic_bytes,algorithmic_flops,arithmetic_intensity_flop_per_byte,blocks,threads,round,order_in_round,iterations,sample,total_time_ms,giga_elements_per_s,algorithmic_gb_per_s,gflop_per_s
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,0,1,4693,12,0.0088544130680938537,118.42411144996804,947.3928915997443,236.84822289993608
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,0,1,4693,13,0.0088536831302833841,118.43387487106031,947.47099896848249,236.86774974212062
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,0,1,4693,14,0.0088539562473260534,118.43022155397212,947.44177243177694,236.86044310794423
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,0,1,4693,15,0.0088555786926152475,118.40852375626423,947.26819005011384,236.81704751252846
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,0,1,4693,16,0.0088539082892739179,118.43086304274227,947.44690434193819,236.86172608548455
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,0,1,4693,17,0.00885420823031185,118.42685113393459,947.41480907147672,236.85370226786918
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,0,1,4693,18,0.0088541269454777225,118.42793834524406,947.42350676195247,236.85587669048812
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,0,1,4693,19,0.0088556811115062493,118.4071543223906,947.25723457912477,236.81430864478119
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,0,0.0084726367758758518,123.76029183566698,990.08233468533581,247.52058367133395
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,1,0.008464030878076477,123.88612649275895,991.08901194207158,247.77225298551789
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,2,0.0084655075616201034,123.86451637630181,990.91613101041446,247.72903275260362
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,3,0.0084859211691140045,123.56654971253751,988.53239770030007,247.13309942507502
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,4,0.008486149047298731,123.56323158544777,988.50585268358213,247.12646317089553
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,5,0.0084771704822875112,123.69410314336965,989.55282514695716,247.38820628673929
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,6,0.008465818528962438,123.85996657177488,990.87973257419901,247.71993314354975
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,7,0.008469331308199924,123.80859383606577,990.46875068852614,247.61718767213154
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,8,0.0084842783072551619,123.59047664706274,988.72381317650195,247.18095329412549
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,9,0.0084875154937421662,123.54333853918895,988.34670831351161,247.0866770783779
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,10,0.0084794895747161928,123.66027350591982,989.28218804735855,247.32054701183964
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,11,0.0084691519672458783,123.81121558041792,990.48972464334338,247.62243116083584
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,12,0.0084661706295511147,123.85481534472646,990.83852275781169,247.70963068945292
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,13,0.0084827465051614398,123.61279443656366,988.90235549250929,247.22558887312732
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,14,0.0084851067308364617,123.57841017948296,988.62728143586367,247.15682035896592
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,15,0.0084817872778567768,123.62677412784159,989.01419302273268,247.25354825568317
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,16,0.0084674260162294276,123.83645254061922,990.69162032495376,247.67290508123844
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,17,0.0084673503310561619,123.83755944927431,990.70047559419447,247.67511889854862
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,18,0.0084799313457818905,123.65383129211126,989.23065033689011,247.30766258422253
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,0,2,4637,19,0.0084855485019021595,123.57197649214383,988.57581193715066,247.14395298428767
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,0,0.0088570919534577512,118.38829330327124,947.10634642616992,236.77658660654248
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,1,0.0088497422650016169,118.48661447993123,947.89291583944987,236.97322895986247
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,2,0.0088531933443695924,118.4404269976627,947.52341598130158,236.8808539953254
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,3,0.008856201830006941,118.4001923315673,947.20153865253837,236.80038466313459
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,4,0.0088532278962965179,118.43996475439656,947.51971803517245,236.87992950879311
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,5,0.008852992614127449,118.44311248229224,947.54489985833789,236.88622496458447
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,6,0.0088509918930254443,118.46988593744784,947.75908749958273,236.93977187489568
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,7,0.0088557329109986583,118.40646172805052,947.25169382440413,236.81292345610103
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,8,0.0088533175667735407,118.43876513989524,947.51012111916191,236.87753027979048
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,9,0.0088517438087685491,118.45982245456305,947.67857963650442,236.91964490912611
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,10,0.0088520885053728834,118.45520967888584,947.64167743108669,236.91041935777167
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,11,0.0088547596983902417,118.41947559464845,947.35580475718757,236.83895118929689
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,12,0.0088507780001444731,118.47274894736755,947.78199157894039,236.9454978947351
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,13,0.0088517158381610384,118.46019677670128,947.68157421361025,236.92039355340256
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,14,0.00885316537376208,118.44080119723509,947.52640957788071,236.88160239447018
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,15,0.0088565539305956176,118.3954852211329,947.16388176906321,236.7909704422658
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,16,0.0088551529322252569,118.41421690009118,947.31373520072941,236.82843380018235
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,17,0.0088527927065502349,118.44578708187218,947.56629665497746,236.89157416374437
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,18,0.0088505567032791613,118.47571120712655,947.80568965701241,236.9514224142531
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,1048576,8388608,2097152,0.25,2112,256,0,3,4637,19,0.0088532278962965179,118.43996475439656,947.51971803517245,236.87992950879311
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,0,0.0088540448477952543,118.42903644892944,947.4322915914355,236.85807289785888
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,1,0.0088518964896292518,118.45777921471358,947.66223371770866,236.91555842942716
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,2,0.0088526264274397214,118.44801185214587,947.58409481716694,236.89602370429174
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,3,0.0088552177879517198,118.41334963287717,947.30679706301737,236.82669926575434
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,4,0.0088547130091317858,118.4200999985672,947.36079998853756,236.84019999713439
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,5,0.0088539286104824498,118.43059122461831,947.44472979694649,236.86118244923662
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,6,0.0088531173878378527,118.44144317350882,947.53154538807053,236.88288634701763
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,7,0.0088534994265582548,118.43633228851155,947.49065830809241,236.8726645770231
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,8,0.0088520810062027219,118.4553100299528,947.64248023962239,236.9106200599056
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,9,0.0088558444940228468,118.40496981487476,947.23975851899809,236.80993962974952
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,10,0.0088531173878378527,118.44144317350882,947.53154538807053,236.88288634701763
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,11,0.0088553470308379827,118.41162140212286,947.29297121698289,236.82324280424572
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,12,0.0088562265327432471,118.39986207706002,947.19889661648017,236.79972415412004
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,13,0.0088509560240983918,118.47036604238623,947.76292833908985,236.94073208477246
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,14,0.0088538676468568542,118.43140668273341,947.45125346186728,236.86281336546682
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,15,0.0088556331534541139,118.40779556129264,947.26236449034116,236.81559112258529
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,16,0.0088570588894447185,118.38873525495312,947.10988203962495,236.77747050990624
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,17,0.0088533628680369202,118.43815910738826,947.50527285910607,236.87631821477652
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,18,0.0088517266043259251,118.4600526961091,947.68042156887282,236.9201053922182
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,1048576,8388608,2097152,0.25,2112,256,1,0,4693,19,0.0088549788105393833,118.41654536225006,947.3323628980005,236.83309072450012
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,0,0.0084609187366583485,123.93169496556783,991.45355972454263,247.86338993113566
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,1,0.008463631062922047,123.89197877417661,991.13583019341286,247.78395754835321
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,2,0.0084834778542813745,123.60213794520757,988.81710356166059,247.20427589041515
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,3,0.0084865217145105778,123.55780557387897,988.46244459103173,247.11561114775793
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,4,0.0084744581560238126,123.73369254937573,989.86954039500586,247.46738509875146
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,5,0.0084636030923145346,123.89238821373498,991.1391057098798,247.78477642746995
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,6,0.0084686065403994024,123.81918973301909,990.5535178641527,247.63837946603817
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,7,0.0084836917471623457,123.59902165831654,988.79217326653236,247.19804331663309
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,8,0.0084841129516048733,123.59288542966051,988.7430834372841,247.18577085932102
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,9,0.0084761215845058253,123.70940996372389,989.67527970979108,247.41881992744777
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,10,0.0084656046360814668,123.86309603106643,990.90476824853147,247.72619206213287
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,11,0.0084676399091103988,123.83332442748645,990.66659541989156,247.66664885497289
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,12,0.0084826913866113424,123.61359764367005,988.90878114936038,247.22719528734009
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,13,0.0084874044339770457,123.54495513402276,988.35964107218206,247.08991026804551
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,14,0.0084793168150815619,123.66279298999324,989.30234391994588,247.32558597998647
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,15,0.008468958640988079,123.81404189708759,990.51233517670073,247.62808379417518
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,16,0.0084703941912853652,123.79305807028571,990.34446456228568,247.58611614057142
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,17,0.0084814006253411765,123.63241006055169,989.05928048441353,247.26482012110338
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,1048576,8388608,2097152,0.25,2112,256,1,1,4637,18,0.0084852515198635802,123.57630148562269,988.61041188498154,247.15260297124539
