graph_id,variant,target_x,q,component,component_bits,table_location,entry_bytes,N,left_unique_indices,right_unique_indices,mean_unique_indices,actual_x,left_unique_sectors,right_unique_sectors,mean_unique_sectors,left_shared_wavefronts,right_shared_wavefronts,mean_shared_wavefronts
g5_u32_split_fp64,u32_2x16_global_fp64,1,1,0,16,global,8,67108864,31.992372035980225,31.992500305175781,31.992436170578003,1.0000001089054222,31.969682693481445,31.969746112823486,31.969714403152466,nan,nan,nan
g5_u32_split_fp64,u32_2x16_global_fp64,1,1,1,16,global,8,67108864,31.992532253265381,31.992373943328857,31.992453098297119,1.000000655094204,31.969681262969971,31.969842433929443,31.969761848449707,nan,nan,nan
g5_u32_split_fp64,u32_4x8_shared_fp64,0,0,0,8,shared,8,67108864,1,1,1,0,nan,nan,nan,1,1,1
g5_u32_split_fp64,u32_4x8_shared_fp64,0,0,1,8,shared,8,67108864,1,1,1,0,nan,nan,nan,1,1,1
g5_u32_split_fp64,u32_4x8_shared_fp64,0,0,2,8,shared,8,67108864,1,1,1,0,nan,nan,nan,1,1,1
g5_u32_split_fp64,u32_4x8_shared_fp64,0,0,3,8,shared,8,67108864,1,1,1,0,nan,nan,nan,1,1,1
g5_u32_split_fp64,u32_4x8_shared_fp64,0.125,0.11505709897654981,0,8,shared,8,67108864,4.6413512229919434,4.6424612998962402,4.6419062614440918,0.12499641255304807,nan,nan,nan,1.4582705497741699,1.458714485168457,1.4584925174713135
g5_u32_split_fp64,u32_4x8_shared_fp64,0.125,0.11505709897654981,1,8,shared,8,67108864,4.6404252052307129,4.6393337249755859,4.6398794651031494,0.12492684945795264,nan,nan,nan,1.4588541984558105,1.4582762718200684,1.4585652351379395
g5_u32_split_fp64,u32_4x8_shared_fp64,0.125,0.11505709897654981,2,8,shared,8,67108864,4.6407151222229004,4.6396026611328125,4.6401588916778564,0.12493643985290051,nan,nan,nan,1.458134651184082,1.4582247734069824,1.4581797122955322
g5_u32_split_fp64,u32_4x8_shared_fp64,0.125,0.11505709897654981,3,8,shared,8,67108864,4.641477108001709,4.6431827545166016,4.6423299312591553,0.12501095362115588,nan,nan,nan,1.459162712097168,1.4589757919311523,1.4590692520141602
