gpu,compute_capability,distribution,format,storage_bits,component,n,m,leading_dimension,threads,decode_repeats,lanes,scalar_time_ms,packed_time_ms,speedup_vs_x1,time_change_percent_vs_x1,packed_cv_percent
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,134217728,1,134217728,256,0,4,0.22740944949063388,0.12906841574044065,1.7619295021638692,-43.24404019730215,0.035179850140708756
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,16777216,1,16777216,256,0,1,0.03325221931541359,0.03325221931541359,1.0,0.0,0.08252289735336467
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,16777216,1,16777216,256,0,2,0.03325221931541359,0.02300063142265055,1.4457089766095503,-30.829785511522424,0.053244907944409295
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,16777216,1,16777216,256,0,4,0.03325221931541359,0.020319042063116136,1.6365052649688752,-38.894177647572725,0.06229373932689504
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,4096,1,4096,256,0,1,0.002214705820821723,0.002214705820821723,1.0,0.0,0.10402558231490895
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,4096,1,4096,256,0,2,0.002214705820821723,0.0021994948803625643,1.0069156516775577,-0.6868153917397035,0.2049211204144772
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,4096,1,4096,256,0,4,0.002214705820821723,0.002195254106176054,1.0088608032167867,-0.8782978968489785,0.07058289058357282
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,65536,1,65536,256,0,1,0.0024733648330152085,0.0024733648330152085,1.0,0.0,0.01126010209465722
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,65536,1,65536,256,0,2,0.0024733648330152085,0.002462504414824752,1.0044103142008902,-0.43909487373186007,0.08993743191346051
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m20,32,stream_load,65536,1,65536,256,0,4,0.0024733648330152085,0.002288412912395361,1.0808210439724586,-7.477745221855436,0.007885831647486246
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,1048576,1,1048576,256,0,1,0.008780759049542565,0.008780759049542565,1.0,0.0,0.07321645721494426
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,1048576,1,1048576,256,0,2,0.008780759049542565,0.00837245925790596,1.0487670084809377,-4.649937315588637,0.08986102757210904
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,1048576,1,1048576,256,0,4,0.008780759049542565,0.00643728072183174,1.3640478688094224,-26.68878982430236,0.13217269985318714
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,134217728,1,134217728,256,0,1,0.2588711771471747,0.2588711771471747,1.0,0.0,0.0493878699566284
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,134217728,1,134217728,256,0,2,0.2588711771471747,0.16167879617342384,1.6011448827804113,-37.544690005598646,0.02821079476211186
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,134217728,1,134217728,256,0,4,0.2588711771471747,0.13265189449344061,1.9515075765463374,-48.75756507337057,0.048240689321385824
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,16777216,1,16777216,256,0,1,0.04063983564205219,0.04063983564205219,1.0,0.0,0.046242763681767274
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,16777216,1,16777216,256,0,2,0.04063983564205219,0.02846547139294823,1.4276888332901427,-29.956726095876483,0.05761367899876921
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,16777216,1,16777216,256,0,4,0.04063983564205219,0.024585880829622753,1.6529745638841025,-39.50300132566864,0.04095375996488702
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,4096,1,4096,256,0,1,0.004434730079663832,0.004434730079663832,1.0,0.0,0.01162549610506555
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,4096,1,4096,256,0,2,0.004434730079663832,0.004383355873065759,1.0117202910477223,-1.1584517135249883,0.015413564747136801
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,4096,1,4096,256,0,4,0.004434730079663832,0.004382991790771484,1.011804331689894,-1.1666615095606958,0.016536593286376765
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,65536,1,65536,256,0,1,0.004585683473537165,0.004585683473537165,1.0,0.0,0.0506055206007704
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,65536,1,65536,256,0,2,0.004585683473537165,0.004560745034779312,1.0054680624695478,-0.5438325366712959,0.09886718023748485
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,dot,65536,1,65536,256,0,4,0.004585683473537165,0.004484984587327733,1.0224524486648081,-2.195940622385739,0.01096710176257436
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,1024,1024,1024,256,0,1,0.004375438227701346,0.004375438227701346,1.0,0.0,0.047845888998555366
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,1024,1024,1024,256,0,2,0.004375438227701346,0.0037467555815676183,1.1677938772485104,-14.368449819574048,0.07670950623666353
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,1024,1024,1024,256,0,4,0.004375438227701346,0.0036087644787099046,1.2124477098781241,-17.522216269391066,0.004486834158442818
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,16384,1024,16384,256,0,1,0.025605897833831118,0.025605897833831118,1.0,0.0,0.28811274306356704
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,16384,1024,16384,256,0,2,0.025605897833831118,0.01613894550930576,1.5865905129344844,-36.971764809658026,0.2033690650943948
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,16384,1024,16384,256,0,4,0.025605897833831118,0.01216882304046602,2.1042213982964215,-52.47648366233704,0.10128900119371868
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,256,1024,256,256,0,1,0.003318139790036438,0.003318139790036438,1.0,0.0,0.0815000050688458
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,256,1024,256,256,0,2,0.003318139790036438,0.003228496354748921,1.0277663114457778,-2.701617199995432,0.10492382789183546
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,256,1024,256,256,0,4,0.003318139790036438,0.003244908247897005,1.0225681395419712,-2.207005936257711,0.16072257453843208
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,4096,1024,4096,256,0,1,0.008744346214305074,0.008744346214305074,1.0,0.0,0.16401026534431168
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,4096,1024,4096,256,0,2,0.008744346214305074,0.0063159052460942874,1.384496105243586,-27.771555570821803,0.16840186218633194
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,4096,1024,4096,256,0,4,0.008744346214305074,0.005324886930591865,1.6421656137087466,-39.10480211910227,0.007421821909579064
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,65536,1024,65536,256,0,1,0.11401184460588994,0.11401184460588994,1.0,0.0,0.044734322329646706
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,65536,1024,65536,256,0,2,0.11401184460588994,0.06632566665854689,1.7189702018803317,-41.82563496992974,0.09680189238296352
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,gemv,65536,1024,65536,256,0,4,0.11401184460588994,0.04629838279795871,2.4625448604420086,-59.391602725137474,0.10394749844116694
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,register_decode,134217728,1,134217728,256,256,1,0.008191544106203607,0.008191544106203607,1.0,0.0,0.16821756378181918
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,register_decode,134217728,1,134217728,256,256,2,0.008191544106203607,0.009967132428426301,0.8218556505621708,21.675868422389488,0.02330162343943363
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,register_decode,134217728,1,134217728,256,256,4,0.008191544106203607,0.01407591742438239,0.5819545440082053,71.83472666310176,0.06013486618120533
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,1048576,1,1048576,256,0,1,0.004628901485778437,0.004628901485778437,1.0,0.0,0.09522754751460126
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,1048576,1,1048576,256,0,2,0.004628901485778437,0.004349418991320842,1.064257431858208,-6.0377714953809285,0.0188070858695658
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,1048576,1,1048576,256,0,4,0.004628901485778437,0.0032890459758350018,1.407369042508833,-28.945431525383025,0.3816339714041541
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,134217728,1,134217728,256,0,1,0.2120414653294523,0.2120414653294523,1.0,0.0,0.04369207439472066
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,134217728,1,134217728,256,0,2,0.2120414653294523,0.1178363439604992,1.7994572659224077,-44.4276883403843,0.05275129503745969
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,134217728,1,134217728,256,0,4,0.2120414653294523,0.07591825692764835,2.793023363688818,-64.19650429707562,0.05173683919995638
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,16777216,1,16777216,256,0,1,0.019652372904112085,0.019652372904112085,1.0,0.0,0.23284559482242262
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,16777216,1,16777216,256,0,2,0.019652372904112085,0.012615110921946596,1.5578438450289578,-35.80871387135649,0.11282073105634799
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,16777216,1,16777216,256,0,4,0.019652372904112085,0.009557679658446365,2.056186606625258,-51.36628179670606,0.08803621576081012
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,4096,1,4096,256,0,1,0.0022773838275753364,0.0022773838275753364,1.0,0.0,0.04495488070932275
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,4096,1,4096,256,0,2,0.0022773838275753364,0.0022609460583162063,1.0072703058079022,-0.7217829976702284,0.030261781194144573
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,4096,1,4096,256,0,4,0.0022773838275753364,0.002235790760751996,1.0186032913068084,-1.8263529546366897,0.0878847298695487
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,65536,1,65536,256,0,1,0.002473268711820562,0.002473268711820562,1.0,0.0,0.008283282126860393
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,65536,1,65536,256,0,2,0.002473268711820562,0.0024600782462045655,1.0053618073475292,-0.5333211693883011,0.11397186755931649
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_decode,65536,1,65536,256,0,4,0.002473268711820562,0.0022887761542137635,1.0806075147484988,-7.45946272336071,0.027626482780588324
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,1048576,1,1048576,256,0,1,0.004780654550077019,0.004780654550077019,1.0,0.0,0.1119439086025087
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,1048576,1,1048576,256,0,2,0.004780654550077019,0.00453648655801206,1.053823149025698,-5.107417603746855,0.005967963205059016
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,1048576,1,1048576,256,0,4,0.004780654550077019,0.0034237886171513375,1.3963054045242496,-28.382430035732696,0.11827529108273635
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,134217728,1,134217728,256,0,1,0.21170794795936262,0.21170794795936262,1.0,0.0,0.053442884426067566
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,134217728,1,134217728,256,0,2,0.21170794795936262,0.11730797084297721,1.804719205677376,-44.58971806505134,0.06849665779561655
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,134217728,1,134217728,256,0,4,0.21170794795936262,0.07646391404236799,2.768730199216026,-63.8823602139655,0.06127433002087718
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,16777216,1,16777216,256,0,1,0.01971747219644069,0.01971747219644069,1.0,0.0,0.13987779854898527
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,16777216,1,16777216,256,0,2,0.01971747219644069,0.01284903145187687,1.53454929815434,-34.83428644470806,0.18229736576277117
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,16777216,1,16777216,256,0,4,0.01971747219644069,0.01019570715524675,1.9338994241604912,-48.29100275294298,0.25385823694388093
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,4096,1,4096,256,0,1,0.0022153820524181854,0.0022153820524181854,1.0,0.0,0.12723930011902695
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,4096,1,4096,256,0,2,0.0022153820524181854,0.0021942316028130565,1.0096391144754335,-0.9547088991734953,0.04200992039064709
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,4096,1,4096,256,0,4,0.0022153820524181854,0.0021926631322885005,1.0103613363106867,-1.0255079978140125,0.008185098005740571
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,65536,1,65536,256,0,1,0.0024256727395293057,0.0024256727395293057,1.0,0.0,0.03177136534162677
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,65536,1,65536,256,0,2,0.0024256727395293057,0.00235880398581214,1.02834858433315,-2.756709618220865,0.24423491269436579
NVIDIA H200 NVL,sm_90,uniform_0_1,e11m4,16,stream_load,65536,1,65536,256,0,4,0.0024256727395293057,0.002287536286235469,1.0603865626635212,-5.694768756012881,0.010050458007932394
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,1048576,1,1048576,256,0,1,0.011762889124295997,0.011762889124295997,1.0,0.0,0.17739620353705904
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,1048576,1,1048576,256,0,2,0.011762889124295997,0.011616286787478756,1.0126204130028251,-1.2463123240228247,0.030065516369898324
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,1048576,1,1048576,256,0,4,0.011762889124295997,0.009973808157546366,1.1793779204982984,-15.209536941518243,0.131982241386552
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,134217728,1,134217728,256,0,1,0.5830744596628042,0.5830744596628042,1.0,0.0,0.13178840649810922
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,134217728,1,134217728,256,0,2,0.5830744596628042,0.5347983590487776,1.0902697246489186,-8.279577301661444,0.13930641408628305
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,134217728,1,134217728,256,0,4,0.5830744596628042,0.5027477264404296,1.1597754281080623,-13.776410866774725,0.12667993746970146
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,16777216,1,16777216,256,0,1,0.08174716509305514,0.08174716509305514,1.0,0.0,0.23286581220322705
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,16777216,1,16777216,256,0,2,0.08174716509305514,0.07622170081505408,1.0724920097415322,-6.759212104433554,0.28946704329801537
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,16777216,1,16777216,256,0,4,0.08174716509305514,0.07181938336445735,1.1382326227756356,-12.144496652938008,0.1897976041153675
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,4096,1,4096,256,0,1,0.004482285800950352,0.004482285800950352,1.0,0.0,0.02269830826383881
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,4096,1,4096,256,0,2,0.004482285800950352,0.004712366693493466,0.9511750872739181,5.133115172939906,0.010277605654517848
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,4096,1,4096,256,0,4,0.004482285800950352,0.00494765672072775,0.9059411462748073,10.382446377665788,0.006365738175864637
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,65536,1,65536,256,0,1,0.004773792578421418,0.004773792578421418,1.0,0.0,0.020300870330164138
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,65536,1,65536,256,0,2,0.004773792578421418,0.0049127960030970535,0.9717058423374374,2.9118027729977403,0.11430832561854681
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,dot,65536,1,65536,256,0,4,0.004773792578421418,0.005203890390365082,0.9173507165446868,9.009562206112598,0.0502019814490318
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,1024,1024,1024,256,0,1,0.007611590242770649,0.007611590242770649,1.0,0.0,0.23826362499199932
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,1024,1024,1024,256,0,2,0.007611590242770649,0.007198545212241883,1.0573789589910945,-5.4265274056373265,0.15944182547498875
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,1024,1024,1024,256,0,4,0.007611590242770649,0.007005191632171176,1.086564171608754,-7.966779493620524,0.20089558795775167
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,16384,1024,16384,256,0,1,0.07915154688775876,0.07915154688775876,1.0,0.0,1.1198503935763773
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,16384,1024,16384,256,0,2,0.07915154688775876,0.07183667456749643,1.1018264328673706,-9.241603743556926,0.49045611750745094
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,16384,1024,16384,256,0,4,0.07915154688775876,0.07001615251813616,1.130475526590186,-11.541649820915179,0.12899153985914122
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,256,1024,256,256,0,1,0.003978253756257518,0.003978253756257518,1.0,0.0,0.028271398128238485
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,256,1024,256,256,0,2,0.003978253756257518,0.00405999667642619,0.9798662593387573,2.0547437437869798,0.17200254358120806
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,256,1024,256,256,0,4,0.003978253756257518,0.004777370138092176,0.8327288113050034,20.08711436714421,0.14403235489961283
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,4096,1024,4096,256,0,1,0.021853174482073103,0.021853174482073103,1.0,0.0,0.17346410278774993
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,4096,1024,4096,256,0,2,0.021853174482073103,0.020157835062812355,1.0841032488845168,-7.757863374273121,0.16863027192673216
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,4096,1024,4096,256,0,4,0.021853174482073103,0.019363800343525767,1.128558139124774,-11.39136165589788,0.07941809780072777
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,65536,1024,65536,256,0,1,0.332806396484375,0.332806396484375,1.0,0.0,0.1834859468069148
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,65536,1024,65536,256,0,2,0.332806396484375,0.2928771785661286,1.1363343436785764,-11.997731515992971,0.16193069411682479
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,gemv,65536,1024,65536,256,0,4,0.332806396484375,0.2724357778375799,1.221595779842054,-18.13986127806575,0.1572651774967235
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,register_decode,134217728,1,134217728,256,256,1,0.05700672997368707,0.05700672997368707,1.0,0.0,0.05070578412526309
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,register_decode,134217728,1,134217728,256,256,2,0.05700672997368707,0.11090863019900214,0.51399724143559,94.55357332405296,0.11338401495251133
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,register_decode,134217728,1,134217728,256,256,4,0.05700672997368707,0.2316307654747596,0.24611035523214636,306.3217896933832,0.07931369174408207
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,1048576,1,1048576,256,0,1,0.006015113902316198,0.006015113902316198,1.0,0.0,0.13117388665278906
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,1048576,1,1048576,256,0,2,0.006015113902316198,0.005915637815159888,1.0168157839043805,-1.653768968830427,0.20696265266929606
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,1048576,1,1048576,256,0,4,0.006015113902316198,0.005016319288441642,1.1991090591414166,-16.604749803490126,0.37418577425420896
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,134217728,1,134217728,256,0,1,0.348717401194018,0.348717401194018,1.0,0.0,0.16615902861665707
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,134217728,1,134217728,256,0,2,0.348717401194018,0.2893864558293269,1.2050232281765219,-17.01404781107575,0.10580139302126612
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,134217728,1,134217728,256,0,4,0.348717401194018,0.2591531030062971,1.3456038038855531,-25.683919953822276,0.12983442764715097
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,16777216,1,16777216,256,0,1,0.045113849926281265,0.045113849926281265,1.0,0.0,0.20397139002075043
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,16777216,1,16777216,256,0,2,0.045113849926281265,0.03915573980497277,1.1521644119351262,-13.20683145208047,0.1831447541647328
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,16777216,1,16777216,256,0,4,0.045113849926281265,0.035787388794404226,1.2606074778312784,-20.67316610556854,0.13866051968672619
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,4096,1,4096,256,0,1,0.002286564601799519,0.002286564601799519,1.0,0.0,0.015157874082795984
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,4096,1,4096,256,0,2,0.002286564601799519,0.002407414419157011,0.9498009913059302,5.285213339801698,0.07550553270571553
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,4096,1,4096,256,0,4,0.002286564601799519,0.002474456385089469,0.9240674499570312,8.21720860814863,0.008913920420061455
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,65536,1,65536,256,0,1,0.0025689791916008284,0.0025689791916008284,1.0,0.0,0.024360544642033573
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,65536,1,65536,256,0,2,0.0025689791916008284,0.002661761685106853,0.9651424490685386,3.6116483079883688,0.01964402692489832
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_decode,65536,1,65536,256,0,4,0.0025689791916008284,0.0026614646900311586,0.9652501501234467,3.6000874873843847,0.008126964159466857
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_load,1048576,1,1048576,256,0,1,0.004801206835721201,0.004801206835721201,1.0,0.0,0.11314383652930972
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m14,16,stream_load,1048576,1,1048576,256,0,2,0.004801206835721201,0.004543820088043873,1.056645453096743,-5.360876056460617,0.007887902190867399
